loss,mae,val_loss,val_mae,learning_rate
83.20955657958984,4.252338409423828,49.49076843261719,3.3930814266204834,0.0005000000237487257
29.1386661529541,2.333373546600342,55.278587341308594,3.6406586170196533,0.0005000000237487257
22.673254013061523,2.009871482849121,62.49774932861328,3.9220309257507324,0.0005000000237487257
19.094852447509766,1.8164911270141602,54.652957916259766,3.8262248039245605,0.0005000000237487257
16.396034240722656,1.6600821018218994,65.81456756591797,4.140642166137695,0.0005000000237487257
15.494620323181152,1.5888803005218506,62.9473991394043,4.126229286193848,0.0005000000237487257
13.829434394836426,1.4952113628387451,58.63199996948242,3.837573766708374,0.0005000000237487257
12.505730628967285,1.402052402496338,63.86116027832031,3.9907681941986084,0.0005000000237487257
12.308968544006348,1.3950142860412598,63.92942428588867,4.004811763763428,0.0005000000237487257
9.421713829040527,1.1894525289535522,65.61749267578125,4.031132221221924,0.0002500000118743628
8.397080421447754,1.115882158279419,66.01653289794922,4.063146114349365,0.0002500000118743628
8.361907005310059,1.1154056787490845,68.71475219726562,4.147428035736084,0.0002500000118743628
8.34799575805664,1.0988492965698242,69.49978637695312,4.14461088180542,0.0002500000118743628
7.520356178283691,1.0493606328964233,69.43749237060547,4.152402400970459,0.0002500000118743628
7.616382122039795,1.050248384475708,71.50151824951172,4.328056812286377,0.0002500000118743628
7.475180625915527,1.0376094579696655,73.55504608154297,4.32712459564209,0.0002500000118743628
